10228.816910691586599569,5631.363283272915396083,7711.083517725154706568
8492.714884696017179522,5133.202306079664595018,5835.115303983227931894
9067.815344603381163324,3931.258127438231895212,5848.569570871261021239
8045.276497695851503522,4692.338709677419501531,7992.281105990782634763
12031.812369767001655418,7292.685641219928584178,6197.004641030498532928
11487.690519245672476245,3873.631921122879703034,7423.712649616808448627
11267.848239326893235557,4911.266490079983668693,8102.620234756413992727
8610.871911729431303684,5539.814703765890953946,5892.426241304869108717
10682.605104618773111724,5634.251311783377786924,8350.984647276023679296
10800.054585152838626527,5767.576419213974077138,7025.436681222707193228
9480.218446601940740948,3965.655339805824951327,5943.567961165048473049
11993.649107901444949675,6690.877230246388535306,7018.999575191163785348
11833.044596332138098660,6034.694965148541996314,6802.067965983171234257
9547.474528385833764332,5521.552989855846135470,6575.604533724862449162
10646.899224806202255422,4214.465669988926492806,6553.322259136213688180
10358.648339060709986370,4001.073883161512185325,6184.879725085910649796
11404.129155124652243103,5091.776315789474210760,5964.317867036011193704
11885.101744186045834795,5405.232558139535285591,5936.191860465116405976
8518.160377358490222832,4657.547169811320600274,5744.398584905659845390
11270.552497663307804032,4790.862239069477254816,6454.174888358084899664
11940.067178502878959989,6125.311900191938548232,6843.090211132437616470
10497.798972853997838683,6451.769992663243101561,5743.873807776963076321
12697.330097087378817378,4942.839805825242365245,5787.257281553397660900
11108.530465949821518734,4839.280167264038027497,7100.683990442054891901
8598.395072075092684827,4620.319309420046920422,6369.741032517599705898
10926.381859350025479216,4447.049813532232292346,7197.279568460308837530
12260.599078341014319449,6717.607526881720332312,5774.769585253456170904
11669.112068965518119512,4886.350574712643719977,6949.477011494253019919
11679.521276595743984217,7086.740121580547565827,5750.949848024315542716
9657.409381663113890681,4500.079957356077102304,6017.750533049040313927
12374.373325679296613089,6930.898392652123220614,7029.977516264830228465
10258.536585365853170515,5163.774944567628153891,5816.158536585366164218
10602.112676056338386843,4300.088028169014251034,6398.283450704225288064
11188.012209080503453151,6929.892216711178662081,6125.270888973674118461
10782.934131736526978784,4975.074850299401077791,5911.751497005988312594
10301.789366053169942461,4580.035787321063253330,6708.691206543967382459
10304.451788491447587148,4398.230948678071399627,6489.171850699844071642
11533.994708994709071703,4103.902116402116007521,7204.100529100529456628
8457.139728427508089226,5007.305811067309150530,7123.156665206599427620
9899.365444338271117886,6740.575728619207438896,6953.707298136646386411
12819.693671692502903170,5844.088447653429284401,7587.104480781482379825
12093.185880884146172320,5855.285092075021566416,7637.722384587010310497
11101.086150041221117135,5925.274113767518429086,7530.065952184665547975
10270.252116304747687536,4666.189731321310318890,7198.214942951784905745
9407.904411764706310350,6034.581801470588288794,6080.075827205881978443
10668.069306930692619062,6221.905940594058847637,6706.311881188118604769
8947.560113154171631322,4785.519801980198280944,5820.597595473832370772
10507.110665998998229043,4848.441412118177140655,5975.100150225338438759
9615.795596921423566528,4625.018644472286723612,7553.975001491558032285
10254.884142323742707958,5269.846804304854231304,7213.831539644191252592
9848.090523338049024460,6906.052569542669516522,6270.515087223007867578
12207.840414699619941530,5196.358650374895660207,6468.006572248449629114
10751.996197718632174656,5227.614068441064773651,6087.927756653992219071
10865.864045212130804430,6750.550226856643348583,7030.675396004138747230
9457.690514255262314691,5282.903677058353423490,5877.737809752197790658
12546.549940898345084861,4929.329196217494427401,6611.702127659575126017
9945.043103448275360279,4550.592672413792570296,5952.343750000000000000
11411.101622544832935091,5212.478650725875013450,7407.685738684884199756
12407.772161039900311152,5557.422368658601953939,5919.953962809171571280
11341.588785046727934969,4489.836448598131028120,7605.023364485981801408
12572.404181184669141658,5269.625435540069702256,6015.993031358884763904
11277.458311844593481510,4185.995788206979341339,8124.905449544437942677
11387.068638604474472231,5702.856465680697510834,7038.729616989002352057
12626.900921658985680551,4988.767281105991060031,6335.599078341013409954
10307.996306835382711142,4119.912060301507153781,7142.313979536235819978
9590.363843092665774748,3758.193575895395497355,5762.848209209778360673
10383.486842105263349367,4185.421052631579186709,5860.210526315789138607
10576.124692301162212971,4369.606782106781793118,6174.395212630506648566
12315.188803306406043703,4746.282641367649375752,7061.037009205336289597
11463.255813953488541301,4105.203488372092579084,5955.625000000000000000
10898.525689698810310801,3037.345766894457028684,6334.350085421411677089
11261.871109451914890087,2378.058502556800704042,6808.820746117048656743
8952.467094805111628375,6423.435016214153620240,6340.805620906720832863
12297.271436736047689919,2094.825639276562014857,6496.862613152411540796
12824.094488188975446974,2927.559055118110336480,6251.897145669291603554
12749.670166935919041862,3534.440630048465209256,6166.316639741518883966
12564.112991181327743107,4254.610716400236924528,6240.900875634913063550
11912.840207458631994086,4346.450358113113907166,6357.751296616448598797
11392.807262569831436849,5470.270441848653717898,5993.632554596241789113
8689.985994397758986452,4085.819327731092471367,5738.305322128851003072
11634.865764283576936577,6977.467843254561557842,6901.551749925217336568
11702.326825354373795562,3675.170500133725909109,6608.204065258089940471
11062.536957531407097122,2453.048217542508155020,7996.501920092436193954
11843.962806769039161736,3025.111735290645810892,8638.256258785908357822
12437.955621098841220373,4041.015330269566220522,8151.762123602442443371
12465.534444193119270494,4196.036278871044487460,7448.527231144285906339
12894.887039238999932422,5006.465517241379529878,6263.644470868014650478
11071.402855304933837033,5425.003371998921466002,9400.641457948579045478
11526.580466051676921779,6206.977112753027540748,6208.199077514974305814
10460.606898076497600414,5047.420406809639644052,8752.392217554719536565
9678.896801934963150416,4435.652378392905120563,6958.908895458209372009
11170.786701777484267950,7294.511191573403266375,6275.576036866359572741
10238.051122531782311853,5721.727559024691800005,6441.353510568415003945
12774.392566325190273346,5633.861964801681097015,6971.296296296296532091
12648.195988325156577048,6304.279482084083610971,6435.190647705396258971
