8500,1675,7350
6275,4575,10600
8025,3200,6975
11375,5250,7975
10150,3575,6650
9825,6875,6975
10225,4000,7250
12825,5900,7600
7925,475,6500
7950,1125,5750
11600,4900,7050
8425,4000,5950
5750,5275,6275
6275,3050,7450
6325,1825,7300
6225,6775,6975
2925,3500,6100
6125,3475,6500
10225,6150,7225
9125,3800,5900
4675,4475,9375
5950,3275,10375
6025,2200,8300
7875,4775,10425
7975,2675,10600
4675,4475,9450
9700,4575,7525
8350,4150,6025
7850,2625,6225
8275,1225,7300
6575,5975,6975
5750,5275,6275
7950,2850,10250
3575,3625,6050
11825,6000,5750
6200,4925,9650
9000,1550,8175
8425,550,7400
7725,6675,8400
11875,6850,6825
6550,2775,7525
9175,5025,10050
3475,4300,8375
7025,4150,7525
3500,3000,6550
7875,3625,9875
1500,5350,7400
9425,3775,7850
11875,5400,5950
6800,5825,8900
5525,5750,7125
9475,3800,7500
6875,3025,5925
5300,6075,7275
4475,4525,9775
9150,3200,6675
8050,3200,5850
11850,5025,8025
3450,3150,6975
2950,3700,6750
5575,2450,9150
7800,950,8950
7825,6175,8150
7300,900,7825
6100,4875,8000
8150,3475,7800
8925,3625,7775
4925,2325,6575
2900,3525,6625
7300,1025,7675
7000,2175,8650
9050,975,8325
3150,2775,6025
11500,5075,5950
10000,3600,6975
7325,5125,7975
5225,1275,8375
9800,2350,8900
10775,5250,6100
6575,1350,9300
6350,3500,6900
3800,4150,8150
6200,3525,9975
5950,5625,9150
10475,2125,7025
2775,4000,7200
9975,6800,7000
5825,6400,7925
3900,2225,7450
6925,3200,6025
7900,4350,10000
7400,1325,7650
8050,4275,9925
5950,5175,10075
6975,3250,6175
2625,5300,7425
12425,7075,6875
6625,5275,6150
7825,1100,8875
2875,3550,6000
7850,400,6400
7850,1550,8575
7975,600,6925
9950,2250,9000
3025,3850,7200
11200,7275,6400
6050,5050,9825
4500,4500,6275
1050,5500,5875
11375,4500,7625
7950,2875,10225
12850,6025,6650
4150,4700,8875
12975,5075,6825
7875,3525,10800
8950,4175,6900
10475,4925,6000
7700,875,7325
5850,2750,8975
11425,5050,5950
7525,6525,6300
5050,2800,5850
11850,6650,7100
7550,2375,9950
4350,7075,7275
5900,3450,5800
7300,3725,7050
11725,6000,5775
12850,3500,6200
11900,4275,6375
8775,5475,6425
8225,3250,6550
5400,1700,8175
7300,5400,7400
9600,3775,6000
5550,2225,9550
7025,4075,6600
11775,5900,6875
8050,4425,7400
6175,1675,7325
5825,2300,9125
12100,3275,7750
6275,5200,5850
11450,5250,7475
2500,4000,7200
7250,550,7875
5850,4525,6075
4925,3350,8650
11650,6550,7125
7850,1400,8700
7975,4425,7150
7525,1150,6850
6625,750,7525
6475,6350,8975
4475,4475,9650
7700,700,7350
7975,3000,9825
12975,5250,5800
7475,3975,7625
9625,3750,5750
6400,2825,7325
7850,3450,6400
7850,3450,8075
8025,3025,9725
9150,1700,9425
6900,1425,7375
6675,1750,9125
8250,3000,6125
7475,3000,7350
7100,5350,6275
11475,6175,7725
7775,5800,6225
6775,4400,6400
11200,4250,8250
7325,4975,6000
2750,3600,5875
7775,3550,10650
5975,5275,10250
11575,3475,7525
7675,4550,8275
5075,5975,5800
4425,2850,9350
8350,850,7300
5300,6650,7400
11075,6925,6125
8500,3725,10475
7900,4350,10225
6125,4525,6450
7125,2250,5875
1700,3875,6900
7550,1075,6600
5275,6300,6250
5325,6300,6700
7975,6150,6025
7000,3800,6525
7650,3300,6075
7000,6400,8475
8575,3675,10775
12975,5075,6825
9100,1625,6425
9675,4825,7500
7425,4725,7025
3375,4950,6000
7800,3575,10250
8425,2500,9625
7925,2775,10475
11525,4125,7200
8125,4675,7950
5375,6975,6550
8025,4325,10325
7675,3650,9925
5825,4475,5925
5750,1775,8600
7550,2375,9950
6750,1100,7400
5825,3050,7025
3200,5175,6825
6550,4800,5800
7625,6750,8350
12200,6700,5725
8025,4400,10675
10175,5500,7800
12125,5950,7775
7600,3225,8000
11325,6100,8025
6450,4350,6925
9050,2375,6750
4200,2325,7900
7450,950,8125
7825,900,6625
4650,3025,9100
5425,7050,6025
6050,1400,7400
6050,1250,7475
3650,3700,6350
7825,1250,8800
9925,4450,6025
6725,1900,8900
5500,6425,6050
8400,4400,10000
8350,3800,10350
3100,1625,7000
6400,6650,7600
9050,2250,9550
4800,2500,6100
7250,725,7775
2475,3800,6400
7350,5975,6200
8400,750,7300
7225,5925,9100
7025,4125,5750
11925,3075,8725
8475,3075,8400
4950,6675,5800
7300,4350,8650
5675,2350,9375
8875,4975,5825
8400,3275,8250
10325,4575,6725
13000,5175,6025
7325,5200,9375
2725,3800,6475
4675,2425,5775
8300,1700,9400
3275,5075,8500
6950,4000,6925
10450,4175,5900
6400,3675,9450
6650,1475,9175
9875,6775,6375
11175,4700,7225
6350,4500,10225
11400,5425,6025
12475,4825,7150
9075,2375,6800
5700,2475,9275
7350,4675,6550
9425,5550,7900
7600,5425,6200
11675,4450,6850
3750,4825,8300
6800,4575,5825
4400,2000,6100
4800,4900,5875
6900,4575,7325
11000,7275,6050
6175,3775,5775
4900,4650,7675
6625,550,7625
7100,5750,7050
6575,4275,7925
8450,3800,8075
8300,4425,8075
8275,1575,7275
8375,6300,9475
4850,2450,5900
6050,3875,6775
6075,7175,7775
12775,5675,7000
3525,2125,7075
4625,4475,9575
5225,6250,7250
7275,900,7750
5325,3075,6275
11625,6025,7175
8275,2900,8100
4600,2800,7600
7675,400,7425
6375,4500,10075
6450,3275,6350
7925,5500,5900
1275,4625,6600
7975,5725,6225
7800,6550,6600
8975,4775,5825
8775,5475,6425
6875,3825,7975
8475,2075,10175
5600,2225,7950
12125,7100,5750
4275,1925,5925
4000,1800,8175
2950,4375,8450
7600,6675,5875
9550,5150,5875
2975,2900,7000
5750,2025,8750
3250,3425,6800
4300,5925,6875
8425,2550,9550
8775,3850,9025
6875,6675,6225
9500,3100,6175
6450,5625,6175
7725,1200,7300
12550,5400,5750
6250,4600,5825
8050,1125,6075
7550,3900,6550
2900,2725,5775
5275,6075,7975
10175,3000,5850
9850,4225,9050
8925,6450,6350
11750,3725,6650
5875,950,7550
8125,4550,10000
6700,6025,8050
8725,6375,8725
8725,4075,5750
11625,6075,6575
7775,3575,10450
12525,4175,7450
6450,6300,5775
2300,3775,6575
9375,5225,7600
8275,1675,9425
6175,6300,5850
5250,4200,8250
1925,3675,6850
6850,4900,6500
6650,4700,8050
4575,6500,6175
12650,5025,5775
7925,6200,6650
10400,4100,6675
7475,2200,10275
5650,2225,8950
8050,3225,7000
7375,3425,7200
9425,3925,8575
6800,5050,6700
7550,5800,6825
8450,2275,9950
6400,1650,6650
8325,4925,5750
9150,2050,9750
6750,5475,9350
6975,6225,7900
8950,2450,9325
8275,1825,9325
4050,4225,8175
6100,6800,7875
2500,5850,5825
7600,2500,9775
7950,2825,10350
10575,6350,6825
6125,3675,9575
9550,2700,9850
6725,1775,9050
9200,4625,6700
6075,6275,5775
5075,5050,9150
4650,3050,9075
11050,5375,9425
8100,2575,8900
4625,2275,6075
5675,1325,8800
7700,4025,8425
7725,1100,7275
11925,6225,6700
10075,2200,9025
5125,6775,6225
5250,4200,8250
7575,2575,6375
6250,4350,7625
2750,3675,6575
7550,4975,7350
5950,1200,7500
12600,4075,8200
9150,1875,9300
9375,2900,9600
7200,4600,6525
7575,2700,9575
5975,6825,5875
8150,5800,6400
8150,2650,6400
12675,5250,6275
7575,5475,5900
10950,3025,6325
7750,4425,7525
7675,2825,8950
10275,4650,7200
10775,6200,8150
10050,6750,7150
11675,6075,6650
4375,2050,6175
8050,3925,10075
5325,1450,8250
6625,3225,7100
7500,4400,5850
9075,1250,8325
3275,1875,7225
1950,3700,6875
7700,4925,6825
4825,2475,6025
8725,2200,6700
9450,2925,8275
7975,2825,8700
8400,2350,9775
4450,2675,9525
8500,3750,10050
6775,4925,6025
9325,5950,7550
4600,2250,6475
7875,1650,8550
10275,5675,6400
7925,4800,10650
5475,2000,8500
3250,4425,8600
5500,5200,6700
6100,6275,6275
8575,5000,5800
12600,5275,6025
11150,2700,8075
8275,1550,9525
11225,5525,7175
11325,4875,6800
10475,5200,8950
5725,1525,8700
7600,5875,9175
4875,2475,6350
3050,3875,7300
7250,1275,6325
9550,4900,9825
4725,4225,6225
8650,3600,10525
9525,2775,9750
3450,3575,6800
12625,6350,6350
10850,4925,6000
10500,4300,6700
11325,6100,8025
4600,2875,9200
7950,2925,10125
7500,6225,5875
6800,6175,7525
9500,4325,9225
10325,5250,5850
9600,4825,7450
10075,2200,9000
10150,2125,9075
10650,5600,8125
8325,3950,7450
7275,7175,8725
7900,2875,6350
8450,2150,10050
7000,4500,7825
6450,4450,9775
7350,1200,7650
6850,6200,5750
5925,1925,8450
7725,3750,8275
5450,5800,6225
6100,3500,9850
2375,2750,6875
5125,5075,7800
4350,1875,5775
11825,7075,6825
6075,3425,5875
3975,4700,8150
10600,4550,6200
3550,4375,6175
6300,4525,10425
8775,5200,5800
7950,6125,6100
3750,3575,6525
7025,7025,5925
6175,3350,10250
7750,6600,6475
3150,2800,6175
6525,4425,9625
6125,4900,8025
3500,2175,7000
11375,4800,6475
8475,5225,7350
9350,2425,6575
9025,1375,8600
9425,4975,6200
