4975.225515463916963199,2891.301546391752253840,5826.707474226804151840
7706.079145936220811564,1270.393021718775798945,8281.041050872972846264
5802.889987107864726568,6493.924581005586333049,7872.601525569401928806
4369.018504686408050475,1955.669770859937898422,6084.966147025515965652
3514.676588654093848163,3711.784253578731750167,6194.438763917291908001
5032.085883152884889569,2306.355588681416520558,6028.687431351011582592
4193.620250215822125028,5717.067534976773458766,6910.152171232031832915
3370.660525092368061451,4369.361557659839490952,8279.824561403507686919
5582.721825770836403535,5073.802230600063012389,9769.659126610116800293
3830.433236832749571477,4767.336456904870829021,8422.828736858144111466
7227.294332723949082720,5235.758683729433869303,9294.287020109690274694
1836.414432989690567410,3636.201030927835290640,6834.138144329896931595
2697.830144965909767052,5164.441815052625315730,6829.774607797709904844
2012.470657276995098073,2889.013246143527794629,6763.350938967136244173
5118.479754157628121902,3296.744396240057994873,6190.952639190166337357
4544.360379163405013969,4429.213772212076037249,6125.881236049511244346
5231.359409190371479781,4619.857768052515893942,6253.884026258205267368
5411.055776892430003500,5057.221115537848163513,6227.888446215139993001
6380.406538139145595778,6622.370075440067012096,7562.259010896898871579
7195.049019607843547419,5955.618481435127250734,8948.116395494367679930
5309.864348142753442517,6626.948288419519485615,7268.422250546248505998
5490.257802937576343538,3571.940024479803923896,6126.629436964504748175
6973.123510722795799666,6398.526324747532271431,8480.618120957677092520
5913.489545171038116678,2328.924799714180153387,9204.590072605502427905
4251.005361930295293860,4247.508936550491853268,5842.850759606792053091
5417.683297419746850210,1526.480975007827282752,7476.269407149566177395
5195.529881794851462473,6055.791663426393824921,7283.704506571272759174
4114.745146869705422432,2944.335207903815444297,8693.250525628202012740
5321.443642530367469590,5263.773860230319769471,6568.236314876164215093
4424.281435880371645908,3428.723326816687858809,9208.639407678549105185
6515.365152907375886571,1232.400930515472055049,7951.434598610050670686
4984.140646227696379356,2012.154696132596882308,8219.478534553029021481
5646.276894246861047577,3598.697626992955065361,9787.819048191684487392
7910.575239781813252193,2951.581731971584304119,8341.150378175967489369
8993.510128062744115596,1199.911176742311909038,8278.891269521460344549
8147.920331741643167334,738.081624959609371217,7380.004846874663599010
8259.610948792864292045,1607.244733200061318712,9241.550053821314577363
6861.642627577016355644,6186.390805048208676453,7842.716743748531371239
9164.330448244318176876,1981.553901906973578662,9349.581310252620824031
7261.291356758142683248,2556.697230058989589452,8144.994443019577374798
9699.752149499912775354,1715.439112124934354142,8784.451219512195166317
7592.884747778194650891,3678.088621855050405429,8182.961467851629095094
1208.079004639823324396,4513.904232642146780563,6591.108068952752546465
8318.668176204200790380,2061.672498970769993321,7544.566694112803816097
8888.407834540603289497,4550.532151480493666895,8938.569068496632098686
9592.157458443643918145,1261.913002907859890911,7500.486090013454486325
6524.963161897519057675,5654.664179104477625515,8395.131428843045796384
8288.991052870875137160,3409.431021044426870503,10091.630131202909979038
4738.281074398741111509,4904.442009440324000025,5859.878624409980147902
